ORIGINURI,ID,UUIDHISTORY,ISCOGROUPCODE,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED
http://data.europa.eu/esco/occupation/8e185c49-704e-49c0-8584-a7e0b618f628,key_22168,"8c6a5d98-8e46-4620-818b-1b46d86cc772
b2ede081-e277-4278-abf7-540d0afa8177
a2be23a7-27a5-4f7e-98fc-4682b8cd8dbe",3312,3312.5,agent de prêts/agente de prêts,"agent de prêts
agente de prêts","Les agents des prêts évaluent et autorisent l’approbation des demandes de prêt pour les particuliers et les entreprises. Ils garantissent des transactions complètes entre les organismes de prêt, les emprunteurs et les vendeurs. Les agents des prêts sont des spécialistes des prêts aux consommateurs, des prêts hypothécaires ou des prêts commerciaux.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8e24c53a-9dc6-46d1-986b-48a93f20df2a,key_22169,"a36c8563-3ba5-46cc-b3e2-8ee972230f10
1a201a0d-c518-4a85-94e3-246dcf0f74b7
bb3d07fe-8705-4a1b-8f47-ed67fce149e0",6113,6113.3,chef d’équipe en production horticole/cheffe d’équipe en production horticole,"chef d'équipe en production horticole
responsable d'équipe horticole
cheffe d'équipe en production horticole",Les chefs/cheffes d’équipe en production horticole sont chargés de diriger et de travailler avec une équipe. Ils/Elles organisent des calendriers de travail pour la production de plantes horticoles et participent à la production.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8ec6b513-3d44-4e94-b187-d55734a587a4,key_22170,"c3895630-9356-4e4f-b2d4-dbd2191ab7f6
f2468bfc-802e-42ee-af77-8144322b3558
0d16e92e-fe70-4900-af2d-f63c74f5a0e6",3311,3311.2.5,négociateur en actions/négociatrice en actions,"négociateur en actions
négociatrice en actions",Les négociateurs en actions agissent pour le compte de leurs clients individuels ou institutionnels afin d’acheter et de vendre des titres et d’autres titres. Ils sont en contact étroit avec leurs clients et veillent à ce que leurs achats ou leurs ventes par le marché boursier soient conformes aux souhaits de leurs clients. Les courtiers effectuent des recherches pour formuler des recommandations à l’intention de leurs clients et élargir leur clientèle au moyen de diverses méthodes.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8ec8df02-e9dd-43b7-b416-5846ae0414ab,key_22171,"c48faa93-2f2c-486a-81de-2d1bc5c90899
e79cae94-fbc6-4b0e-8ec0-b9ba12736c26
93b35259-970e-4e33-af13-035ecc1ddb34",3334,3334.3,agent immobilier/agente immobilier,"chasseur immobilier
chasseuse immobilier
conseiller immobilier
agent immobilier
négociatrice immobilier
négociateur immobilier
négociatrice en immobilier
agente immobilier
conseillère immobilier
négociateur en immobilier","Les agents immobiliers gèrent le processus de vente ou de location de biens immobiliers résidentiels, commerciaux ou immobiliers au nom de leurs clients. Ils enquêtent sur l’état de la propriété et évaluent sa valeur afin d’offrir le meilleur prix à leurs clients. Ils négocient, composent un contrat de vente ou un contrat de location et assurent la liaison avec les tiers afin de réaliser les objectifs déclarés au cours des opérations. Ils entreprennent des recherches pour déterminer la légalité d’une vente immobilière avant d’être vendus et veillent à ce que l’opération ne soit pas soumise à des différends ou à des restrictions.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8edc768c-0bc6-4d65-b559-50f9fb2cc93f,key_22172,"031928fe-8b0a-4010-807a-10c23753ed16
de5fbae9-499c-418e-a1c8-6d151466d5bd
75ea2800-d529-4600-84a1-2591bc7fe71c",8141,8141.1.9,agent de fabrication de courroies trapézoïdales/agente de fabrication de courroies trapézoïdales,"agent de fabrication de courroies trapézoïdales
agente de fabrication de courroies trapézoïdales",Les agents de fabrication de courroies trapézoïdales façonnent des courroies trapézoïdales à partir de rouleaux de caoutchouc calandré. Ils mesurent la quantité de caoutchouc nécessaire et le coupent avec des ciseaux. Les agents de fabrication de courroies trapézoïdales enduisent les faces de la courroie de colle de caoutchouc à l’aide d’une brosse. Ils placent les courroies sur le tambour pour presser les matériaux ensemble et coupent la courroie à la largeur spécifiée à l’aide d’un couteau.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8edd8bff-cb59-4c9c-ab0f-59e77d18be48,key_22173,"f95b81d1-3566-4343-be08-da1119ad024d
8a8206dc-8b3d-4562-b27d-2b2410a023a3
209d11bd-478e-4432-a7f1-03c184172876",2152,2152.1.13,expert en maintenance prédictive/experte en maintenance prédictive,"ingénieure maintenance prédictive
planificatrice de maintenance d'ingénierie de fiabilité
experte en fiabilité
spécialiste de la fiabilité des équipements
coordinateur maintenance prédictive et préventive
expert en fiabilité
planificateur de maintenance d'ingénierie de fiabilité
spécialiste de la fiabilité de la maintenance
ingénieur maintenance prédictive
coordinatrice maintenance prédictive et préventive","Les experts en maintenance prédictive/expertes en maintenance prédictive analysent les données recueillies à partir de capteurs situés dans des usines, des machines, des voitures, des voies ferrées et d’autres lieux, afin de surveiller leur état, de tenir les utilisateurs informés et, le cas échéant, de signaler la nécessité de procéder à l’entretien.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f10ea9b-bfdf-4a4c-9fa7-b6e02daa93e5,key_22174,"36dc9ba6-4caf-46dc-836b-863f247423c8
2a6092de-522e-41f8-b563-21664ae88650
35e4a774-e6f4-479b-9dca-c232f2710ede",3434,3434.1.2,chef de partie pâtisserie,"cuisinière spécialisée en pâtisserie
chef de la pâtisserie
cheffe de la pâtisserie
cuisinier spécialisé en pâtisserie
cheffe de partie pâtisserie","Les chefs pâtissiers sont responsables de la préparation, de la cuisson et de la présentation de desserts, de sucreries et de produits de boulangerie.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f324afc-6ae8-48f5-af68-0fac08024fd1,key_22175,"ba55953c-fe86-458f-9325-152824f2fcb1
f6586a53-d3c0-4f1c-8110-e10deb8ca0c6
f525df23-cb17-41c3-a6b1-fcc0c80a6d40",2621,2621.7,régisseur des collections/régisseuse des collections,"régisseuse des expositions
régisseuse d'oeuvres
régisseur des collections
régisseuse des collections
régisseur d'oeuvres
régisseur des expositions
régisseur/régisseuse d'oeuvres
régisseur des expositions/régisseuse des expositions","Les bureaux de l’exposition organisent, gèrent et documentent les mouvements d’artefacts du musée vers et depuis le stockage, l’exposition et les expositions. Cela se fait en collaboration avec des partenaires privés ou publics tels que les transporteurs d’art, les assureurs et les restaurateurs, au sein du musée et à l’extérieur.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f592e05-8035-4646-b33e-a4ea2c2314e3,key_22176,"5a2db207-f03d-4583-bc03-fa9f33e62a04
1d014190-dfcd-4739-a40c-0d0a0c5db0ec
acfef0a4-9d1b-44d2-98ef-7fedbc3a56bb",7536,7536.1.1,opérateur finition articles cuir et matériaux souples/opératrice finition articles cuir et matériaux souples,"bichonneuse cuir
opératrice finition articles cuir et matériaux souples
pareur en industrie du cuir et autres matériaux souples
bichonneur cuir
vernisseur chaussures
pareuse en industrie du cuir et autres matériaux souples
vernisseuse chaussures
opérateur finition articles cuir et matériaux souples","Les opérateurs de finition d’articles en cuir procèdent aux opérations de préparation des produits en cuir en vue de leur finition, en appliquant différents types de produits de finition (crèmes, huiles, cires, produits lustrants, enduits de matière plastique, etc.). Ils utilisent des outils, des équipements et des matériaux pour intégrer des poignées et des éléments métalliques dans des sacs, valises et autres accessoires. Ils étudient la séquence des opérations en fonction des informations reçues du superviseur et indiquées sur la fiche technique du modèle. Ils appliquent différentes techniques pour le lissage, le lustrage au moyen de crèmes ou d’huiles, l’application de liquides pour l’imperméabilisation, le lavage et le nettoyage du cuir et des peaux, le lustrage, le cirage, le brossage, la cautérisation des extrémités par brûlage, l’enlèvement des résidus de colle et la coloration des parties supérieures conformément aux spécifications techniques. Ils procèdent, en outre, à un contrôle visuel de la qualité du produit fini, en accordant une attention particulière à l’absence de plis, aux coutures droites et à la propreté. Ils corrigent les anomalies ou défauts auxquels il peut être remédié par des opérations de finition et en font part au superviseur.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f654b67-89f8-4669-8c9c-a4875bf22699,key_22177,"e17d689b-39c0-4d90-a0cb-1c92c11b61b4
47ee66c1-ad8f-4a6d-a28a-f73e7b078462
8baef6e4-0903-4426-8ea4-4302520447e5",8171,8171.4,conducteur de machines à coucher en industrie papetière/conductrice de machines à coucher en industrie papetière,"conductrice de machines à coucher en industrie papetière
coucheur-contrecolleur/coucheuse-contrecolleuse
coucheur-contrecolleur
conductrice de contrecolleuse en industrie papetière
conducteur de machines à coucher en industrie papetière
conducteur de contrecolleuse en industrie papetière/conductrice de contrecolleuse en industrie papetière
coucheuse-contrecolleuse
conducteur de contrecolleuse en industrie papetière",Les conducteurs de machines à coucher en industrie papetière utilisent une machine qui applique une couche de matière plastique sur du papier pour le renforcer et la protéger de l’humidité et des taches.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f71761e-6fa5-4237-a240-4d0c7feff026,key_22178,"98590e32-ba9d-49b8-851c-a6f7d3943c94
11989c6c-fc0d-4a5f-bf39-b83f0b45db1b
5b76af1a-e09b-48df-960b-0234327bb736",8131,8131.3,conducteur/conductrice de four à coke,"conducteur de fours en cokerie
conductrice de fours à coke
conducteur de fours à coke
conductrice de fours en cokerie","Les conducteurs de fours à coke surveillent le fonctionnement d’un four industriel généralement automatisé, qui chauffent des charbons bitumineux broyés, lavés et mélangés à des températures comprises entre 1 000 et 2 000 °C, en l’absence d’oxygène, pour obtenir du coke. Le coke produit est ensuite refroidi avec de l’eau ou de l’air, puis préparé pour pour le transport.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7,key_22179,"8f5e3594-f5ad-4c03-911b-6610b594c431
66a29e97-06e7-46f3-9f13-c7c366b40dbd
04f34681-d97d-4354-a71a-748e07afec36",5223,5223.7.27,vendeur de matériel orthopédique/vendeuse de matériel orthopédique,"vendeur en bandagisterie
vendeuse de matériel orthopédique
vendeur de matériel orthopédique
vendeuse en bandagisterie",Les vendeurs/vendeuses de matériel orthopédique vendent des articles orthopédiques dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f928d49-da89-4d07-9123-2151a4d276d4,key_22180,"737321ae-7f56-4b7e-920b-1b73cbfba4c7
a2725fb1-b302-4b8d-8c14-2feea360cc78
fde9c3e9-abf8-4dc7-8974-6e61da5002e1",1324,1324.4,chef de service déménagement,cheffe de service déménagement,"Les chefs de service déménagement coordonnent l’ensemble des ressources et des activités qui composent les services de déménagement. Ils/elles collaborent avec les clients pour définir les exigences du service et l’adapter à leurs demandes. Ils/elles gèrent la communication avec les sociétés de transport, les planificateurs et les déménageurs afin d’assurer la conformité, l’efficacité des activités et la satisfaction des clients.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8f9b20ff-86b3-478c-8054-73a220973d6f,key_22181,"be992f1d-c4a0-42be-95bd-9d64a098e2c6
b4c01861-4fab-466c-a400-915810e91ff4
e49c7f5c-e11b-45ce-820e-d91d6e69f7b5",8343,8343.1,agent d’exploitation de transports guidés par câble/agente d’exploitation de transports guidés par câble,"conductrice de téléphérique
conducteur de funiculaire/conductrice de funiculaire
conducteur de télécabine/conductrice de télécabine
conductrice de télésiège
conducteur de téléski/conductrice de téléski
agent d’exploitation de transports guidés par câble
conducteur de remontées mécaniques
conducteur de télésiège
conductrice de funiculaire
conductrice de télécabine
conducteur de téléphérique
conducteur de télécabine
conducteur de téléski
conductrice de remontées mécaniques
conducteur de remontées mécaniques/conductrice de remontées mécaniques
agente d’exploitation de transports guidés par câble
conducteur de télésiège/conductrice de télésiège
conductrice de téléski
conducteur de téléphérique/conductrice de téléphérique
conducteur de funiculaire","Les agents d’exploitation de transports guidés par câble assurent le fonctionnement des systèmes et tableaux de commande, tout en gardant sous contrôle les opérations de divers modes de transport guidés par câble. Ils peuvent faire fonctionner des télécabines, des téléphériques, des funiculaires, etc. Ils assurent des opérations en continu et interviennent dans les opérations en cas de situations imprévues.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8fc3d559-d61c-418c-ad4a-bf4c6b2909e3,key_22182,"e296233f-25dc-4d69-bbec-f1f823e1b8b8
9c45c196-9796-4f97-924b-b60a5a916606
7789fbf5-b813-4ef7-933c-085be3d575c2",5419,5419.5,agent de sécurité événementiel,"stadier
stadière
agente de sécurité événementiel
agent de sécurité événementiel
agent de sécurité chargé de la surveillance du public
agente de sécurité chargée de la surveillance du public
stadiaire","Les agents de sécurité événementiel doivent surveiller la foule en permanence au cours d’un événement donné, par exemple lors de discours publics, de manifestations sportives ou de concerts, afin de prévenir et de réagir rapidement aux incidents. Ils/Elles contrôlent les entrées sur le lieu, surveillent le comportement de la foule, contrôlent les comportements agressifs et procèdent à des évacuations d’urgence.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/8fdce434-caaa-42c7-a77c-7ba8d1cbc4be,key_22183,"f4f600c0-0eb4-4251-85ed-d251f12e475f
72f275b4-365a-4ca8-b4a7-21bacdbe0e26
400a510b-fa2f-4ebc-8aa7-c0ccd36544cb",8114,8114.4,mouleur de cuve électrolytique/mouleuse de cuve électrolytique,"mouleur de cuve électrolytique
mouleuse de cuve électrolytique","Les mouleurs de cuve électrolytique créent, assurent la finition et testent des cellules électrolytiques en béton, en utilisant des équipements, des outils et des bétonnières.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/903dc1bf-2da8-477d-83b2-687d360cf1da,key_22184,"e94175f2-5fba-42ba-af06-5c80eb1fc952
81118cd3-aa88-41b3-b115-97faa5856886
d4a5a588-1fb2-42f1-8421-59a930283543",2432,2432.4,consultant en médiation interculturelle/consultante en médiation interculturelle,"médiatrice interculturelle
médiateur interculturel
médiateur interculturel/médiatrice interculturelle
consultante en médiation interculturelle
consultant en médiation interculturelle","Les consultants en communication interculturelle sont spécialisés dans l’interaction sociale entre les partis de cultures différentes, conseillent les organisations sur les interactions internationales afin d’optimiser leurs performances, ainsi que la coopération et l’interaction positive avec les organisations et les personnes d’autres cultures.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/90569478-805c-4d14-a1ba-e9c9c4ac2818,key_22185,"5c170044-77d3-4758-a65d-95ace4502d42
c4ff6a50-f44d-4600-8534-d03bb5dfcc52
adf6bf46-576a-4acc-80e2-6c63f625db75",2635,2635.3.25,intervenant d’aide aux victimes/intervenante d’aide aux victimes,"assistante de service social d'aide aux victimes
intervenant d'aide aux victimes
assistant de service social d'aide aux victimes
assistant de service social d'aide aux victimes/assistante de service social d'aide aux victimes
intervenante d'aide aux victimes","Les agents de soutien aux victimes fournissent une assistance et des conseils aux personnes qui ont été victimes ou ont été témoins de crimes tels que des agressions sexuelles, des abus domestiques ou des comportements antisociaux. Ils développent des solutions en fonction des différents besoins et sentiments des personnes.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2,key_22186,"62b87194-e28f-4943-9502-477eb643fabc
973d2e87-75c3-437e-ac72-bcabb79452b8
b8e57450-f962-485a-82b3-b6b19cd98f9a",2320,2320.1.23,formateur technologies des transports/formatrice technologies des transports,"formateur technologies des transports
formatrice technologies des transports","Les formateurs technologies des transports/formatrices technologies des transports dispensent des cours aux étudiants dans leur domaine de spécialisation, les technologies des transports, qui revêt essentiellement un caractère pratique. Ils/elles dispensent des cours théoriques pour renforcer les compétences pratiques et les techniques que les étudiants doivent ensuite maîtriser pour exercer une profession dans le domaine des technologies des transports, comme technicien en système de freinage automobile/technicienne en système de freinage automobile. Les formateurs technologies des transports/formatrices technologies des transports suivent les progrès des étudiants, les aident individuellement si nécessaire, et évaluent leurs connaissances et leurs résultats en technologies des transports au moyen de devoirs, d’épreuves et d’examens.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/90f75f67-495d-49fa-ab57-2f320e251d7e,key_22187,"fdb2a8ad-7e07-4a7e-a6db-714f2cc84948
abc3bf99-d1fc-4a46-920b-4a91c3eaf237
4a530bab-2b5f-4baf-a7a5-262a8736d2d5",5120,5120.1,cuisinier/cuisinière,"cuisinier
chef de partie
cuisinière","les cuisiniers/cuisinières sont des agents de production culinaire capables de préparer et de présenter des aliments, généralement dans des environnements domestiques et institutionnels.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258,key_22188,"f94d8ed8-db0d-4440-8475-4bd4685e67a4
0fa78814-4282-4e44-b934-2ae6e61ad1d1
7cb58b5e-ba76-490f-84f1-e17730c7c101",7232,7232.5,technicien en maintenance aéronautique/technicienne en maintenance aéronautique,"technicien en maintenance aéronautique
technicienne en maintenance aéronautique","Les techniciens/techniciennes en maintenance aéronautique effectuent des opérations de maintenance préventive sur les aéronefs, les composants d’aéronefs, les moteurs et les assemblages, tels que les cellules d’aéronefs et les systèmes hydrauliques et pneumatiques. Ils/Elles procèdent à des inspections conformément à des protocoles stricts et aux réglementations en matière d’aviation.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/9161b2df-624c-4f5e-ad6c-0392439fa5c3,key_22189,"60ec38c0-204d-49f3-9ce3-bfd3b61d2706
a6440fd7-5e89-4d72-98c7-8c69d984011c
6e856006-11b9-44fe-829a-f9bbf982b744",8160,8160.51,opérateur d’extraction d’amidon/opératrice d’extraction d’amidon,"opératrice en extraction de l’amidon
technicien d’extraction d’amidon
opératrice d’extraction d’amidon
opérateur en extraction de l’amidon
technicienne d’extraction d’amidon
opérateur d’extraction d’amidon","Les opérateurs d’extraction d’amidon utilisent des équipements pour extraire l’amidon de matières premières, telles que le maïs, les pommes de terre, le riz, le tapioca, le blé, etc.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/916d989e-0c5b-4c35-8d43-62ba65bebd30,key_22190,"4875bc4a-ce5e-40a6-9443-6018d0be9bbe
6599ba60-c417-47ef-b55f-14fd9326ba1b
f3ee8ba4-c41e-47cf-9666-6103767598ac",3331,3331.2.1.1,spécialiste en import-export de matériel agricole,,"Les spécialistes en import-export de matériel agricole ont une connaissance approfondie des marchandises d’importation et d’exportation, y compris le dédouanement et la documentation.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/91ba2935-f5c9-426d-8573-997b8b91e5ed,key_22191,"6d818821-b4b6-4e07-9230-0357af9db94d
5ef16cbf-f4d3-47a4-a161-70f8558fce5e
42d8f940-3b74-4b0a-9f57-f3ad73d4d9f5",2320,2320.1.1,professeur d’enseignement agricole/professeure d’enseignement agricole,"professeure d’enseignement agricole
professeur d’enseignement agricole","Les professeurs d’enseignement agricole/professeures d’enseignement agricole dispensent des cours aux étudiants dans leur domaine de spécialisation, le domaine agricole, qui revêt essentiellement un caractère pratique. Ils/elles dispensent des cours théoriques pour renforcer les compétences pratiques et les techniques que les étudiants doivent ensuite maîtriser pour exercer une profession dans l’agriculture. Les professeurs d’enseignement agricole/professeures d’enseignement agricole suivent les progrès des étudiants, les aident individuellement si nécessaire, et évaluent leurs connaissances et leurs résultats en agriculture au moyen de devoirs, d’épreuves et d’examens.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9,key_22192,"e922ee46-f19e-4457-b6ff-56b3ea03835a
2ebd326e-36be-46d4-b5a4-de33cae913f7
c5b02cea-14d3-4f52-b266-e6f0fc6ef348",2141,2141.5,ingénieur industriel dans la fabrication d’articles en cuir/ingénieure industrielle dans la fabrication d’articles en cuir,"ingénieur industriel dans la fabrication d’articles en cuir
ingénieure industrielle dans la fabrication d’articles en cuir
ingénieure industrielle en maroquinerie
ingénieur industriel en maroquinerie","Les ingénieurs industriels dans la fabrication d’articles en cuir/ingénieures industrielles dans la fabrication d’articles en cuir analysent les spécifications techniques des produits, définissent les opérations de production et leur séquence, affinent les méthodes de travail, calculent les temps de fonctionnement en utilisant des techniques de mesure du temps. Ils/elles gèrent les ressources humaines et technologiques pour chaque opération et définissent la répartition du travail en fonction des capacités de production. Toutes leurs activités et tâches ont pour objectif d’optimiser la productivité et de réduire les coûts de production, en assurant la fonctionnalité et la qualité du produit et la satisfaction des clients.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/91e35fd9-ac59-48ef-8416-c06a201b2da8,key_22193,"489bc6a8-8649-42cd-94d9-11a97a890380
24b03fdd-64a5-402a-a349-f4fadd7a0c25
35b24849-ebc2-4707-a24a-1e40de5a7f02",3118,3118.4,implanteur de cartes électroniques/implanteuse de cartes électroniques,"dessinatrice en CAO de cartes de circuits imprimés
implanteuse de cartes électroniques
implanteur de cartes électroniques
dessinateur en CAO de cartes de circuits imprimés","Concepteurs de cartes de circuits imprimés et conception de la construction des cartes de circuits imprimés. Ils envisagent la mise en place logique de pistes conductrices, de coptes et de blocs d’aiguilles à bord. Ils utilisent des programmes informatiques et des logiciels spécialisés pour les dessins ou modèles.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/91f93dc4-1b71-4053-b6fb-c579ec19303a,key_22194,"bf30852d-7ecc-4b84-8b44-306adb004bb1
fb5d28b2-4b83-4283-bb9b-9b2798d762c4
b3fe0533-fd0b-42c0-8dc5-2d88596aa2c6",1213,1213.3,gestionnaire au sein du service des marchés publics,"directeur des achats
chef d'unité d'approvisionnement
cheffe d'unité d'approvisionnement
directrice des achats
chef de service achats
cheffe de service achats","Les gestionnaires au sein du service des marchés publics veillent à ce que les objectifs stratégiques de l’organisation soient transformés en actions concrètes et aident leurs équipes à obtenir les meilleurs résultats possible pour leurs clients et le public. Ils/Elles supervisent les professionnels des marchés publics de l’organisation afin qu’ils atteignent leurs objectifs.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/920c22e1-10a1-4afa-86b3-c43da8488391,key_22195,"5a0c6240-fce7-4219-abc3-1170deef0646
95d4d7ae-d7a6-4d83-af40-955ea92df012
60ffaeb5-3719-4fbc-99d9-4d2715e9f8b4",2310,2310.1.37,enseignant-chercheur en travail social/enseignante-chercheuse en travail social,"enseignant-chercheur en travail social
enseignante-chercheuse en travail social","Les enseignants-chercheurs en travail social/enseignantes-chercheuses en travail social sont des professionnels dont le rôle est double: d’une part, ils enseignent, au niveau universitaire, les services sociaux, tels que le conseil, la thérapie ou le plaidoyer auprès de personnes ou de groupes de personnes et, d’autre part, ils font partie du monde universitaire qui dispense une formation professionnelle, en participant également à des travaux de recherche et au développement des connaissances, en contribuant à apporter des solutions à des problèmes sociaux complexes et à adopter des approches innovantes pour améliorer ces problèmes. Ils/elles enseignent la connaissance, les compétences et les valeurs de l’action sociale pour préparer les étudiants à s’engager dans des pratiques d’action sociale tenant compte de la dimension culturelle auprès de différentes populations et des communautés.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/92371348-ef8f-41ce-9666-c903b57cc8b4,key_22196,"fbdf3a5c-1635-4e14-9c49-01c92f3498f7
74806f3c-3353-49f5-a0d3-c6ef9ef59bcb
b6d53d65-cd42-4176-8906-d0e774f6ec0c",9333,9333.5,opérateur ferroviaire de transport intermodal/opératrice ferroviaire de transport intermodal,"opératrice ferroviaire de transport intermodal
opérateur ferroviaire de transport intermodal",Les opérateurs ferroviaires de transport intermodal aident au chargement et au déchargement des remorques et des conteneurs sur les autorails et les châssis. Ils manœuvrent des ensembles tracteur-remorque dans des zones présentant des virages serrés ainsi qu’à l’intérieur et à l’extérieur des emplacements de stationnement. Ils utilisent un périphérique d’ordinateur embarqué pour communiquer avec le système informatique du centre de triage et pour repérer les autorails.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,key_22197,"3c64b91b-57e6-4f0e-a27c-63f077f6c5ef
2541a771-3104-4858-bf48-5ee373a05970
25a3ade5-2638-4b62-a8df-162bffdf49ba",7532,7532.2,coupeur tailleur/coupeuse tailleuse,"coupeuse tailleuse
coupeur tailleur",Les coupeurs tailleurs/coupeuses tailleuses coupent et taillent des textiles ou d’autres matériaux conformément au patron ou au cahier des charges pour la fabrication d’articles d’habillement.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f,key_22198,"d63e59bc-36d1-485f-b2ab-ef75ceaf5c36
8840a39c-0df6-4917-8a69-d929beb8b076
f80545f5-8939-4170-89f5-ffebc27cba17",3214,3214.3,orthoprothésiste,"épithésiste
oculariste
technicien podo-orthésiste prothésiste
prothésiste-orthopédiste
prothésiste-orthésiste
technicienne podo-orthésiste prothésiste","Les orthoprothésiste conçoivent des prothèses et des orthèses pour les personnes auxquelles il manque un membre en raison d’un accident, d’une maladie ou de conditions congénitales ou pour des personnes présentant des déficiences, des insuffisances ou des déficiences dues à des lésions, à une pathologie ou à une malformation congénitale. Ils mélangent les patients avec la conception et la fabrication de ces dispositifs afin de répondre aux besoins de leurs patients.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/929ef41d-afd0-4d5a-b85b-69eab68fa368,key_22199,"dbb43394-8263-4390-8229-58173b55c478
d7145ce5-1284-466b-9409-8e63f023f21d
e310995b-e5b9-47a9-9990-b438697d1799",3411,3411.7,assistant de cabinet juridique/assistante de cabinet juridique,"assistant de cabinet juridique
assistante juridique
assistante de cabinet juridique
assistant juridique",Les assistants/assistantes de cabinet juridique travaillent en étroite collaboration avec les avocats et les représentants légaux dans le domaine de la recherche et de la préparation des affaires portées devant les tribunaux. Ils/Elles interviennent dans la préparation des affaires et la gestion administrative des affaires judiciaires.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,key_22200,"5cc06903-9236-46e8-a71e-1640ea100b6d
4fe56a1b-742e-48ff-a259-e5cf42334cf2
ca87bbd0-40e8-4617-a806-a4d67780e3b8",4224,4224.1.1,employé de camping/employée de camping,"employé de camping
préposée au camping
préposé au camping
employée de camping",Les employés/employées de camping fournissent des services aux clients d’un camping et sont responsables d’autres tâches opérationnelles.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
