conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,suivre des sites de recyclage civique,released,skill/competence,sector-specific," ","Surveiller des sites et des installations qui contiennent des points de recyclage et dans lesquels les personnes peuvent disposer de déchets ménagers, afin de garantir la sécurité, le respect de la législation et l’utilisation des installations conformément à la réglementation en matière de déchets.
	",http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f | http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,organiser les commodités sur place | contrôler la sûreté ou la sécurité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,promouvoir les énergies renouvelables,released,skill/competence,sector-specific," ","Promouvoir l’utilisation des sources d’énergies renouvelables et de production de chaleur pour les entreprises et les particuliers, afin d’œuvrer en faveur d’un avenir durable et d’encourager les ventes d’équipements dans le domaine des énergies renouvelables tels que les équipements de production d’énergie solaire.",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b,promouvoir la durabilité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,gérer des analyses de qualité de l’eau,released,skill/competence,cross-sector," ","Diriger les procédures relatives aux essais et à l’analyse de la qualité de l’eau et aux procédures de purification ultérieures, en gérant les opérations depuis la collecte des échantillons jusqu’aux tests en laboratoire, en gérant le personnel et en veillant au respect de la législation.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,diriger d’autres personnes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,donner des conseils en matière de consommation d’énergie,released,skill/competence,sector-specific," ","Conseiller les particuliers ou les entreprises sur les méthodes permettant de réduire leur consommation d’énergies, telles que la chaleur, l’eau, le gaz et l’électricité, afin de réaliser des économies et de mettre en œuvre des pratiques durables.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,prodiguer des conseils relatifs à des questions environnementales | conseiller d’autres personnes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,utiliser des informations météorologiques,released,skill/competence,sector-specific," ",Utiliser et interpréter les informations météorologiques pour les opérations dépendantes des conditions climatiques. Utiliser ces informations pour fournir des conseils visant à sécuriser les opérations en fonction des conditions météorologiques.,http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/5e09534b-9ba1-4f29-84ad-1b3ad66d2dc8,analyser et évaluer des informations et des données | penser de manière critique | examiner les données des prévisions météorologiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,coordonner la gestion des boues d’épuration,released,skill/competence,sector-specific," ","Coordonner le traitement et l’élimination des résidus semi-solides résultant du traitement des eaux usées tels que la production d’énergie par fermentation, le séchage et la réutilisation comme engrais.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,diriger d’autres personnes | éliminer des déchets ou débris non dangereux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,fermentation à l’échelle d’un laboratoire,released,knowledge,occupation-specific," ","Étapes et exigences de la fermentation en laboratoire en vue de la conversion de la biomasse en produits chimiques, en sucres ou en combustibles.",http://data.europa.eu/esco/isced-f/0711,ingénierie chimique et processus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,conseiller des clients sur des matériaux de construction,released,skill/competence,sector-specific," ","Fournir aux clients des conseils détaillés concernant des matériaux de construction divers ; recommander le développement durable et promouvoir l’utilisation de matériaux écologiques tels que le bois, la paille et le bambou ; promouvoir le recyclage et l’utilisation de matériaux renouvelables ou non toxiques.",http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521 | http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,donner des conseils sur les matériaux de construction | donner des conseils en construction | prodiguer des conseils concernant des produits et services | conseiller d’autres personnes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,matériaux et composants durables pour chaussures,released,knowledge,sector-specific," ","Les matériaux et composants écologiques, y compris le cuir, les matières textiles et synthétiques, les matériaux pour semelles et semelles intercalaires, les composants divers et les accessoires.
	",http://data.europa.eu/esco/isced-f/0723,"textiles (vêtements, chaussures et cuir)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,déterminer les changements climatiques historiques,released,skill/competence,occupation-specific," ","Analyser les échantillons prélevés sur les carottes de glace, les cernes des arbres, les sédiments, etc., afin d’obtenir des informations sur les changements climatiques au cours de l’histoire de la Terre et de leurs conséquences pour la vie sur la planète.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,analyser des données scientifiques et médicales | traiter des informations qualitatives
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,surveiller le stockage d’ingrédients,released,skill/competence,sector-specific," ",Surveiller le stockage et les dates de péremption des ingrédients au moyen de rapports hebdomadaires de manière à assurer une bonne rotation des stocks et une réduction des déchets.,http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595 | http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8 | http://data.europa.eu/esco/skill/5461dd07-62e9-429c-af24-15810a17c230,"surveiller, inspecter et tester | gérer des plans pour le stockage de sous-produits biologiques | surveiller l’espace de stockage"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,évaluer l’incidence d’activités industrielles,released,skill/competence,cross-sector," ",Analyser des données pour estimer l’incidence d’activités industrielles sur la disponibilité des ressources et la qualité des eaux souterraines.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,penser de manière critique | surveiller les conditions environnementales | évaluer l’incidence sur l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,fournir des informations sur les pompes à chaleur géothermiques,released,skill/competence,sector-specific," ","Fournir des informations aux entreprises, aux administrations et aux particuliers à la recherche de méthodes alternatives pour la fourniture d’énergie aux bâtiments sur les coûts, les avantages et les aspects négatifs de l’installation et de l’utilisation de pompes à chaleur géothermiques pour les services d’utilité publique, et ce que l’on doit prendre en compte lors de l’examen de l’achat et de l’installation de pompes à chaleur géothermiques.",http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,fournir des informations | conseiller d’autres personnes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,faire des recherches sur des projets d’énergie marine,released,skill/competence,sector-specific,travailler sur des projets d’énergie marémotrice,Mener des travaux de recherche énergétique sur les vagues et les marées et développer les projets depuis la conception jusqu’à la mise en œuvre.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,réaliser des études universitaires ou de marché
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,donner des conseils en matière de systèmes de ventilation encastrés,released,skill/competence,sector-specific," ","Examiner et recommander un système de ventilation qui répond aux besoins en énergie mais qui garantit également une bonne qualité de l’air intérieur en fonction des seuils minimaux liés à la qualité de l’air intérieur. Examiner d’autres modes de ventilation (par exemple, ventilation par la cheminée, utilisation de l’effet de cheminée, ventilation naturelle).
	",http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,prodiguer des conseils en matière de conception ou d’utilisation de technologies
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,réaliser une étude de faisabilité sur le chauffage et le refroidissement urbains,released,skill/competence,sector-specific," ","Évaluer et estimer le potentiel d’un système de chauffage et de refroidissement urbains. Réaliser une étude normalisée pour déterminer le coût, les limites, et la demande de chauffage et de refroidissement des bâtiments, et mener des recherches à l’appui du processus décisionnel.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analyser des opérations commerciales | mener une étude de faisabilité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,réaliser une étude de faisabilité sur le refroidissement par absorption solaire,released,skill/competence,sector-specific," ","Évaluer et estimer le potentiel de l’application du refroidissement solaire. Réaliser une étude normalisée pour estimer la demande de refroidissement du bâtiment, les coûts, les avantages et l’analyse du cycle de vie, et mener des recherches à l’appui du processus décisionnel.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analyser des opérations commerciales | mener une étude de faisabilité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5,analyser des types de déchets,released,skill/competence,sector-specific," ","Identifier les déchets au cours des opérations de collecte et de tri afin d’évaluer s’ils doivent être recyclés, éliminés ou traités d’une autre manière.
   ",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,trier des matériaux ou des produits
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ee7d019-9226-4844-925f-a8a8c4db3444,coordonner les politiques environnementales d’un aéroport,released,skill/competence,sector-specific," ","Orienter et coordonner les politiques et réglementations environnementales d’un aéroport afin d’atténuer l’impact des activités aéroportuaires telles que le bruit, la réduction de la qualité de l’air, la densité du trafic local ou la présence de matières dangereuses.",http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01 | http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,"coordonner des actions de gestion de l’environnement | diriger, superviser et coordonner des projets | assurer la conformité à une législation environnementale"
